S.No.,State Code,State Name (In English),District Code,District Name (In English),Development Block Code,Development Block Version,Development Block Name (In English),Development Block Name (In Local)
384,28,Andhra Pradesh,751,Palnadu,4947,2,Macherla,
385,28,Andhra Pradesh,751,Palnadu,4950,2,Muppalla,
386,28,Andhra Pradesh,751,Palnadu,4951,2,Nadendla,
387,28,Andhra Pradesh,751,Palnadu,4953,2,Narasaraopeta,
388,28,Andhra Pradesh,751,Palnadu,4954,2,Nekarikallu,
389,28,Andhra Pradesh,751,Palnadu,4956,2,Nuzendla,
390,28,Andhra Pradesh,751,Palnadu,4958,2,Pedakurapadu,
391,28,Andhra Pradesh,751,Palnadu,4961,2,Piduguralla,
392,28,Andhra Pradesh,751,Palnadu,4965,2,Rajupalem,
393,28,Andhra Pradesh,751,Palnadu,4966,2,Rentachintala,
394,28,Andhra Pradesh,751,Palnadu,4968,2,Rompicherla,
395,28,Andhra Pradesh,751,Palnadu,4969,2,Sattenapalle,
396,28,Andhra Pradesh,751,Palnadu,4970,2,Savalyapuram,
397,28,Andhra Pradesh,751,Palnadu,4977,2,Veldurthy,
398,28,Andhra Pradesh,751,Palnadu,4979,2,Vinukonda,
399,28,Andhra Pradesh,743,Parvathipuram Manyam,5624,2,Balijipeta,
400,28,Andhra Pradesh,743,Parvathipuram Manyam,5544,2,Bhamini,
401,28,Andhra Pradesh,743,Parvathipuram Manyam,5634,2,Garugubilli,
402,28,Andhra Pradesh,743,Parvathipuram Manyam,5635,2,Gummalakshmipuram,
403,28,Andhra Pradesh,743,Parvathipuram Manyam,5638,2,Jiyyammavalasa,
404,28,Andhra Pradesh,743,Parvathipuram Manyam,5639,2,Komarada,
405,28,Andhra Pradesh,743,Parvathipuram Manyam,5641,2,Kurupam,
406,28,Andhra Pradesh,743,Parvathipuram Manyam,5643,2,Makkuva,
407,28,Andhra Pradesh,743,Parvathipuram Manyam,5647,2,Pachipenta,
408,28,Andhra Pradesh,743,Parvathipuram Manyam,5562,2,Palakonda,
409,28,Andhra Pradesh,743,Parvathipuram Manyam,5648,2,Parvathipuram,
410,28,Andhra Pradesh,743,Parvathipuram Manyam,5651,2,Salur,
411,28,Andhra Pradesh,743,Parvathipuram Manyam,5574,2,Seethampeta,
412,28,Andhra Pradesh,743,Parvathipuram Manyam,5652,2,Seethanagaram,
413,28,Andhra Pradesh,743,Parvathipuram Manyam,5580,2,Veeraghattam,
414,28,Andhra Pradesh,791,Polavaram,4865,3,Addateegala,
415,28,Andhra Pradesh,791,Polavaram,5062,3,Chintoor,
416,28,Andhra Pradesh,791,Polavaram,4874,3,Devipatnam,
417,28,Andhra Pradesh,791,Polavaram,4876,3,Gangavaram,
418,28,Andhra Pradesh,791,Polavaram,5076,3,Kunavaram,
419,28,Andhra Pradesh,791,Polavaram,4895,3,Maredumilli,
420,28,Andhra Pradesh,791,Polavaram,6829,3,Nellipaka,NELLIPAKA
421,28,Andhra Pradesh,791,Polavaram,4905,3,Rajavommangi,
422,28,Andhra Pradesh,791,Polavaram,4907,3,Rampachodavaram,
423,28,Andhra Pradesh,791,Polavaram,5091,3,Vararamachandrapuram,
424,28,Andhra Pradesh,791,Polavaram,4920,3,Y. Ramavaram,
425,28,Andhra Pradesh,517,Prakasam,5454,3,Addanki,
426,28,Andhra Pradesh,517,Prakasam,5456,3,Ballikurava,
427,28,Andhra Pradesh,517,Prakasam,5459,1,Chimakurthi,
428,28,Andhra Pradesh,517,Prakasam,5463,1,Darsi,
429,28,Andhra Pradesh,517,Prakasam,5464,1,Donakonda,
430,28,Andhra Pradesh,517,Prakasam,5467,3,Gudluru,
431,28,Andhra Pradesh,517,Prakasam,5470,3,Janakavaram Ponguluru,
432,28,Andhra Pradesh,517,Prakasam,5471,3,Kandukur,
433,28,Andhra Pradesh,517,Prakasam,5476,1,Kondapi,
434,28,Andhra Pradesh,517,Prakasam,5477,3,Korisapadu,
435,28,Andhra Pradesh,517,Prakasam,5478,1,Kotha Patnam,
436,28,Andhra Pradesh,517,Prakasam,5479,1,Kurichedu,
437,28,Andhra Pradesh,517,Prakasam,5480,3,Lingasamudram,
438,28,Andhra Pradesh,517,Prakasam,5481,1,Maddipadu,
439,28,Andhra Pradesh,517,Prakasam,5483,1,Marripudi,
440,28,Andhra Pradesh,517,Prakasam,5485,1,Mundlamuru,
441,28,Andhra Pradesh,517,Prakasam,5486,1,Naguluppala Padu,
442,28,Andhra Pradesh,517,Prakasam,5487,1,Ongole,
443,28,Andhra Pradesh,517,Prakasam,5493,1,Ponnaluru,
444,28,Andhra Pradesh,517,Prakasam,5496,3,Santhamaguluru,
445,28,Andhra Pradesh,517,Prakasam,5497,1,Santhanuthala Padu,
446,28,Andhra Pradesh,517,Prakasam,5498,1,Singarayakonda,
447,28,Andhra Pradesh,517,Prakasam,5501,1,Tallur,
448,28,Andhra Pradesh,517,Prakasam,5499,1,Tangutur,
449,28,Andhra Pradesh,517,Prakasam,5503,3,Ulavapadu,
450,28,Andhra Pradesh,517,Prakasam,5506,3,Voletivari Palem,
451,28,Andhra Pradesh,517,Prakasam,5509,1,Zarugumilli,
452,28,Andhra Pradesh,519,Srikakulam,5543,1,Amadalavalasa,
453,28,Andhra Pradesh,519,Srikakulam,5545,1,Burja,
454,28,Andhra Pradesh,519,Srikakulam,5546,1,Etcherla,
455,28,Andhra Pradesh,519,Srikakulam,5547,1,Ganguvarisigadam,
456,28,Andhra Pradesh,519,Srikakulam,5548,1,Gara,
457,28,Andhra Pradesh,519,Srikakulam,5549,1,Hiramandalam,
458,28,Andhra Pradesh,519,Srikakulam,5550,1,Ichapuram,
459,28,Andhra Pradesh,519,Srikakulam,5551,1,Jalumuru,
460,28,Andhra Pradesh,519,Srikakulam,5552,1,Kanchili,
461,28,Andhra Pradesh,519,Srikakulam,5553,1,Kaviti,
462,28,Andhra Pradesh,519,Srikakulam,5554,1,Kotabommili,
463,28,Andhra Pradesh,519,Srikakulam,5555,1,Kotturu,
464,28,Andhra Pradesh,519,Srikakulam,5557,1,Laveru,
465,28,Andhra Pradesh,519,Srikakulam,5556,1,L.N Peta,
466,28,Andhra Pradesh,519,Srikakulam,5558,1,Mandasa,
467,28,Andhra Pradesh,519,Srikakulam,5559,1,Meliaputti,
468,28,Andhra Pradesh,519,Srikakulam,5560,1,Nandigam,
469,28,Andhra Pradesh,519,Srikakulam,5561,1,Narasannapeta,
470,28,Andhra Pradesh,519,Srikakulam,5563,1,Palasa,
471,28,Andhra Pradesh,519,Srikakulam,5564,1,Pathapatnam,
472,28,Andhra Pradesh,519,Srikakulam,5565,1,Polaki,
473,28,Andhra Pradesh,519,Srikakulam,5566,1,Ponduru,
474,28,Andhra Pradesh,519,Srikakulam,5568,1,Ranastalam,
475,28,Andhra Pradesh,519,Srikakulam,5570,1,Santhabommali,
476,28,Andhra Pradesh,519,Srikakulam,5572,1,Saravakota,
477,28,Andhra Pradesh,519,Srikakulam,5573,1,Sarubujjili,
478,28,Andhra Pradesh,519,Srikakulam,5575,1,Sompeta,
479,28,Andhra Pradesh,519,Srikakulam,5576,1,Srikakulam,
480,28,Andhra Pradesh,519,Srikakulam,5577,1,Tekkali,
481,28,Andhra Pradesh,519,Srikakulam,5578,1,Vajrapukotturu,
482,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5372,1,Allur,
483,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5373,1,Ananthasagaram,
484,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5374,1,Anumasamudrampeta,
485,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5375,1,Atmakur,
486,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5377,1,Bogole,
487,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5378,1,Butchireddipalem,
488,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5379,1,Chejerla,
489,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5380,3,Chillakur,
490,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5382,1,Dagadarthi,
491,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5385,1,Duttalur,
492,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5386,3,Gudur,
493,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5387,1,Indukurpet,
494,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5388,1,Jaladanki,
495,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5389,1,Kaligiri,
496,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5390,1,Kaluvoya,
497,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5391,1,Kavali,
498,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5392,1,Kodavalur,
499,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5393,1,Kondapuram,
500,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5394,3,Kota,
501,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5395,1,Kovur,
502,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5396,1,Manubolu,
503,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5397,3,Marripadu,
504,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5398,1,Muthukur,
505,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5400,1,Nellore Rural,
506,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5403,1,Podalakur,
507,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5404,1,Rapur,
508,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5405,1,Sangam,
509,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5406,1,Seetharamapuram,
510,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5408,1,Sydapuram,
511,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5410,1,Thotapalligudur,
512,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5411,1,Udayagiri,
513,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5413,1,Varikuntapadu,
514,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5414,1,Venkatachalam,
515,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5416,1,Vidavalur,
516,28,Andhra Pradesh,515,Sri Potti Sriramulu Nellore,5417,1,Vinjamur,
517,28,Andhra Pradesh,754,Sri Sathya Sai,4686,2,Agali,
518,28,Andhra Pradesh,754,Sri Sathya Sai,4687,2,Amadagur,
519,28,Andhra Pradesh,754,Sri Sathya Sai,4688,2,Amarapuram,
520,28,Andhra Pradesh,754,Sri Sathya Sai,4691,2,Bathalapalle,
521,28,Andhra Pradesh,754,Sri Sathya Sai,4695,2,Bukkapatnam,
522,28,Andhra Pradesh,754,Sri Sathya Sai,4697,2,Chennekothapalle,
523,28,Andhra Pradesh,754,Sri Sathya Sai,4698,2,Chilamathur,
524,28,Andhra Pradesh,754,Sri Sathya Sai,4700,2,Dharmavaram,
525,28,Andhra Pradesh,754,Sri Sathya Sai,4701,2,Gandlapenta,
526,28,Andhra Pradesh,754,Sri Sathya Sai,4704,2,Gorantla,
527,28,Andhra Pradesh,754,Sri Sathya Sai,4705,2,Gudibanda,
528,28,Andhra Pradesh,754,Sri Sathya Sai,4708,2,Hindupur,
529,28,Andhra Pradesh,754,Sri Sathya Sai,4709,2,Kadiri,
530,28,Andhra Pradesh,754,Sri Sathya Sai,4712,2,Kanaganapalle,
531,28,Andhra Pradesh,754,Sri Sathya Sai,4714,2,Kothacheruvu,
532,28,Andhra Pradesh,754,Sri Sathya Sai,4717,2,Lepakshi,
533,28,Andhra Pradesh,754,Sri Sathya Sai,4718,2,Madakasira,
534,28,Andhra Pradesh,754,Sri Sathya Sai,4719,2,Mudigubba,
535,28,Andhra Pradesh,754,Sri Sathya Sai,4720,2,Nallacheruvu,
536,28,Andhra Pradesh,754,Sri Sathya Sai,4721,2,Nallamada,
537,28,Andhra Pradesh,754,Sri Sathya Sai,4722,2,Nambulapulikunta,
538,28,Andhra Pradesh,754,Sri Sathya Sai,4724,2,Obuladevarecheruvu,
539,28,Andhra Pradesh,754,Sri Sathya Sai,4726,2,Parigi,
540,28,Andhra Pradesh,754,Sri Sathya Sai,4729,2,Penukonda,
541,28,Andhra Pradesh,754,Sri Sathya Sai,4731,2,Puttaparthi,
542,28,Andhra Pradesh,754,Sri Sathya Sai,4732,2,Ramagiri,
543,28,Andhra Pradesh,754,Sri Sathya Sai,4735,2,Roddam,
544,28,Andhra Pradesh,754,Sri Sathya Sai,4736,2,Rolla,
545,28,Andhra Pradesh,754,Sri Sathya Sai,4739,2,Somandepalle,
546,28,Andhra Pradesh,754,Sri Sathya Sai,4740,2,Tadimarri,
547,28,Andhra Pradesh,754,Sri Sathya Sai,4742,2,Talupula,
548,28,Andhra Pradesh,754,Sri Sathya Sai,4743,2,Tanakal,
549,28,Andhra Pradesh,752,Tirupati,5376,2,Balayapalle,
550,28,Andhra Pradesh,752,Tirupati,4752,2,Buchinadidu Khandriga,
551,28,Andhra Pradesh,752,Tirupati,4753,2,Chandragiri,
552,28,Andhra Pradesh,752,Tirupati,4754,2,Chinnagottigallu,
553,28,Andhra Pradesh,752,Tirupati,5381,2,Chittamur,
554,28,Andhra Pradesh,752,Tirupati,4824,3,Chitvel,
555,28,Andhra Pradesh,752,Tirupati,5383,2,Dakkili,
556,28,Andhra Pradesh,752,Tirupati,5384,2,Doravarisatram,
557,28,Andhra Pradesh,752,Tirupati,4832,3,Kodur,
558,28,Andhra Pradesh,752,Tirupati,4763,2,K.V.B.Puram,
559,28,Andhra Pradesh,752,Tirupati,4772,2,Nagalapuram,
560,28,Andhra Pradesh,752,Tirupati,5399,2,Naidupeta,
561,28,Andhra Pradesh,752,Tirupati,4774,2,Narayanavanam,
562,28,Andhra Pradesh,752,Tirupati,4840,3,Obulavaripalle,
563,28,Andhra Pradesh,752,Tirupati,5401,2,Ozili,
564,28,Andhra Pradesh,752,Tirupati,4777,2,Pakala,
565,28,Andhra Pradesh,752,Tirupati,5402,2,Pellakur,
566,28,Andhra Pradesh,752,Tirupati,4842,3,Penagalur,
567,28,Andhra Pradesh,752,Tirupati,4785,2,Pitchatur,
568,28,Andhra Pradesh,752,Tirupati,4847,3,Pullampeta,
569,28,Andhra Pradesh,752,Tirupati,4789,2,Puttur,
570,28,Andhra Pradesh,752,Tirupati,4790,2,Ramachandrapuram,
571,28,Andhra Pradesh,752,Tirupati,4793,2,Renigunta,
572,28,Andhra Pradesh,752,Tirupati,4796,2,Satyavedu,
573,28,Andhra Pradesh,752,Tirupati,4799,2,Srikalahasti,
574,28,Andhra Pradesh,752,Tirupati,5407,2,Sullurpeta,
575,28,Andhra Pradesh,752,Tirupati,5409,2,Tada,
576,28,Andhra Pradesh,752,Tirupati,4803,2,Thottambedu,
577,28,Andhra Pradesh,752,Tirupati,4804,2,Tirupati (Rural),
578,28,Andhra Pradesh,752,Tirupati,4806,2,Vadamalapeta,
579,28,Andhra Pradesh,752,Tirupati,5412,2,Vakadu,
580,28,Andhra Pradesh,752,Tirupati,4808,2,Varadaiahpalem,
581,28,Andhra Pradesh,752,Tirupati,5415,2,Venkatagiri,
582,28,Andhra Pradesh,752,Tirupati,4813,2,Yerpedu,
583,28,Andhra Pradesh,752,Tirupati,4814,2,Yerravaripalem,
584,28,Andhra Pradesh,520,Visakhapatnam,5583,1,Anandapuram,
585,28,Andhra Pradesh,520,Visakhapatnam,5586,1,Bheemunipatnam,
586,28,Andhra Pradesh,520,Visakhapatnam,5594,1,Gajuwaka,
587,28,Andhra Pradesh,520,Visakhapatnam,5610,1,Padmanabham,
588,28,Andhra Pradesh,520,Visakhapatnam,5614,1,Pedagantyada,
589,28,Andhra Pradesh,520,Visakhapatnam,5615,1,Pendurthi,
590,28,Andhra Pradesh,520,Visakhapatnam,5621,1,Visakhapatnam(Rural),
591,28,Andhra Pradesh,521,Vizianagaram,5623,1,Badangi,
592,28,Andhra Pradesh,521,Vizianagaram,5625,1,Bhoghapuram,
593,28,Andhra Pradesh,521,Vizianagaram,5626,1,Bobbili,
594,28,Andhra Pradesh,521,Vizianagaram,5627,1,Bondapalle,
595,28,Andhra Pradesh,521,Vizianagaram,5628,1,Cheepurupalle,
596,28,Andhra Pradesh,521,Vizianagaram,5629,1,Dattirajeru,
597,28,Andhra Pradesh,521,Vizianagaram,5630,1,Denkada,
598,28,Andhra Pradesh,521,Vizianagaram,5631,1,Gajapathinagaram,
599,28,Andhra Pradesh,521,Vizianagaram,5632,1,Gantyada,
600,28,Andhra Pradesh,521,Vizianagaram,5633,1,Garividi,
601,28,Andhra Pradesh,521,Vizianagaram,5636,1,Gurla,
602,28,Andhra Pradesh,521,Vizianagaram,5637,1,Jami,
603,28,Andhra Pradesh,521,Vizianagaram,5640,1,Kothavalasa,
604,28,Andhra Pradesh,521,Vizianagaram,5642,1,Lakkavarapukota,
605,28,Andhra Pradesh,521,Vizianagaram,5644,1,Mentada,
606,28,Andhra Pradesh,521,Vizianagaram,5645,1,Merakamudidam,
607,28,Andhra Pradesh,521,Vizianagaram,5646,1,Nellimarla,
608,28,Andhra Pradesh,521,Vizianagaram,5649,1,Pusapatirega,
609,28,Andhra Pradesh,521,Vizianagaram,5567,2,Rajam,
610,28,Andhra Pradesh,521,Vizianagaram,5650,1,Ramabhadrapuram,
611,28,Andhra Pradesh,521,Vizianagaram,5569,2,Regidi Amadalavalasa,
612,28,Andhra Pradesh,521,Vizianagaram,5571,2,Santhakavati,
613,28,Andhra Pradesh,521,Vizianagaram,5653,1,Srungavarapukota,
614,28,Andhra Pradesh,521,Vizianagaram,5654,1,Therlam,
615,28,Andhra Pradesh,521,Vizianagaram,5579,2,Vangara,
616,28,Andhra Pradesh,521,Vizianagaram,5655,1,Vepada,
617,28,Andhra Pradesh,521,Vizianagaram,5656,1,Vizianagaram,
618,28,Andhra Pradesh,523,West Godavari,5707,1,Achanta,
619,28,Andhra Pradesh,523,West Godavari,5708,1,Akividu,
620,28,Andhra Pradesh,523,West Godavari,5709,1,Attili,
621,28,Andhra Pradesh,523,West Godavari,5711,1,Bhimavaram,
622,28,Andhra Pradesh,523,West Godavari,5718,1,Elamanchili,
623,28,Andhra Pradesh,523,West Godavari,5720,3,Ganapavaram,
624,28,Andhra Pradesh,523,West Godavari,5722,1,Iragavaram,
625,28,Andhra Pradesh,523,West Godavari,5725,1,Kalla,
626,28,Andhra Pradesh,523,West Godavari,5730,1,Mogalthur,
627,28,Andhra Pradesh,523,West Godavari,5732,1,Narsapur,
628,28,Andhra Pradesh,523,West Godavari,5735,1,Palacole,
629,28,Andhra Pradesh,523,West Godavari,5736,1,Palakoderu,
630,28,Andhra Pradesh,523,West Godavari,5739,1,Pentapadu,
631,28,Andhra Pradesh,523,West Godavari,5741,1,Penumantra,
632,28,Andhra Pradesh,523,West Godavari,5743,1,Poduru,
633,28,Andhra Pradesh,523,West Godavari,5746,1,Tadepalligudem,
634,28,Andhra Pradesh,523,West Godavari,5747,1,Tanuku,
635,28,Andhra Pradesh,523,West Godavari,5749,1,Undi,
636,28,Andhra Pradesh,523,West Godavari,5740,2,Vasavi Penugonda,వాసవి పెనుగొండ
637,28,Andhra Pradesh,523,West Godavari,5752,1,Veeravasaram,
638,28,Andhra Pradesh,504,Y.S.R. Kadapa,4815,1,Atlur,
639,28,Andhra Pradesh,504,Y.S.R. Kadapa,4817,1,Badvel,
640,28,Andhra Pradesh,504,Y.S.R. Kadapa,4816,1,B.Kodur,
641,28,Andhra Pradesh,504,Y.S.R. Kadapa,4818,1,Brahmamgarimatham.,
642,28,Andhra Pradesh,504,Y.S.R. Kadapa,4819,1,Chakrayapet,
643,28,Andhra Pradesh,504,Y.S.R. Kadapa,4820,1,Chapadu,
644,28,Andhra Pradesh,504,Y.S.R. Kadapa,4821,1,Chennur,
645,28,Andhra Pradesh,504,Y.S.R. Kadapa,4823,1,Chintakomma Dinne,
646,28,Andhra Pradesh,504,Y.S.R. Kadapa,4825,1,Duvvur,
647,28,Andhra Pradesh,504,Y.S.R. Kadapa,4827,1,Gopavaram,
648,28,Andhra Pradesh,504,Y.S.R. Kadapa,4828,1,Jammalamadugu,
649,28,Andhra Pradesh,504,Y.S.R. Kadapa,7344,1,Kadapa,Kadapa
650,28,Andhra Pradesh,504,Y.S.R. Kadapa,4829,1,Kalasapadu,
651,28,Andhra Pradesh,504,Y.S.R. Kadapa,4830,1,Kamalapuram,
652,28,Andhra Pradesh,504,Y.S.R. Kadapa,4831,1,Khajipet,
653,28,Andhra Pradesh,504,Y.S.R. Kadapa,4833,1,Kondapuram,
654,28,Andhra Pradesh,504,Y.S.R. Kadapa,4835,1,Lingala,
655,28,Andhra Pradesh,504,Y.S.R. Kadapa,4836,1,Muddanur,
656,28,Andhra Pradesh,504,Y.S.R. Kadapa,4837,1,Mydukur,
657,28,Andhra Pradesh,504,Y.S.R. Kadapa,4838,1,Mylavaram,
658,28,Andhra Pradesh,504,Y.S.R. Kadapa,4839,3,Nandalur,
659,28,Andhra Pradesh,504,Y.S.R. Kadapa,4841,1,Peddamudium,
660,28,Andhra Pradesh,504,Y.S.R. Kadapa,4843,1,Pendlimarri,
661,28,Andhra Pradesh,504,Y.S.R. Kadapa,4844,1,Porumamilla,
662,28,Andhra Pradesh,504,Y.S.R. Kadapa,4845,1,Proddatur,
663,28,Andhra Pradesh,504,Y.S.R. Kadapa,4846,1,Pulivendla,
664,28,Andhra Pradesh,504,Y.S.R. Kadapa,4848,3,Rajampet,
665,28,Andhra Pradesh,504,Y.S.R. Kadapa,4849,1,Rajupalem,
666,28,Andhra Pradesh,504,Y.S.R. Kadapa,4853,1,Sidhout,
667,28,Andhra Pradesh,504,Y.S.R. Kadapa,4854,1,Simhadripuram,
668,28,Andhra Pradesh,504,Y.S.R. Kadapa,4855,1,Sri Avadutha Kasinayana,
669,28,Andhra Pradesh,504,Y.S.R. Kadapa,4857,1,Thondur,
670,28,Andhra Pradesh,504,Y.S.R. Kadapa,4856,3,T.Sundupalle,
671,28,Andhra Pradesh,504,Y.S.R. Kadapa,4858,1,Vallur,
672,28,Andhra Pradesh,504,Y.S.R. Kadapa,4859,3,Veeraballi,
673,28,Andhra Pradesh,504,Y.S.R. Kadapa,4860,1,Veerapanayani Palle,
674,28,Andhra Pradesh,504,Y.S.R. Kadapa,4861,1,Vempalle,
675,28,Andhra Pradesh,504,Y.S.R. Kadapa,4862,1,Vemula,
676,28,Andhra Pradesh,504,Y.S.R. Kadapa,4863,1,Vontimitta,
677,28,Andhra Pradesh,504,Y.S.R. Kadapa,4864,1,Yerraguntla,
678,12,Arunachal Pradesh,628,Anjaw,7069,1,Chaglagam,
679,12,Arunachal Pradesh,628,Anjaw,2207,1,Hawai-Walong,
680,12,Arunachal Pradesh,628,Anjaw,2208,1,Hayuliang,
681,12,Arunachal Pradesh,628,Anjaw,7070,1,Manchal,
682,12,Arunachal Pradesh,229,Changlang,2161,1,Bordumsa,
683,12,Arunachal Pradesh,229,Changlang,2162,4,Changlang,
684,12,Arunachal Pradesh,229,Changlang,6816,2,Diyun,Diyun
685,12,Arunachal Pradesh,229,Changlang,7532,1,Kantang,KANTANG
686,12,Arunachal Pradesh,229,Changlang,2166,2,Khagam-Miao,
687,12,Arunachal Pradesh,229,Changlang,6814,4,Khimiyang,
688,12,Arunachal Pradesh,229,Changlang,6815,1,Manmao,
689,12,Arunachal Pradesh,229,Changlang,2167,3,Nampong,NAMPONG
690,12,Arunachal Pradesh,229,Changlang,6817,1,Vijoynagar,
691,12,Arunachal Pradesh,229,Changlang,7179,2,Yatdam,YATDAM
692,12,Arunachal Pradesh,230,Dibang Valley,7027,1,Anelih Arzu,Anelih Arzu
693,12,Arunachal Pradesh,230,Dibang Valley,2169,3,Anini-Mepi,
694,12,Arunachal Pradesh,230,Dibang Valley,7028,1,Etalin Malinye,ETALIN MALINYE
695,12,Arunachal Pradesh,231,East Kameng,2172,9,Bameng,BAMENG
696,12,Arunachal Pradesh,231,East Kameng,7071,7,Bana,
697,12,Arunachal Pradesh,231,East Kameng,2174,8,Chayangtajo,
698,12,Arunachal Pradesh,231,East Kameng,7073,9,Khenewa,
699,12,Arunachal Pradesh,231,East Kameng,7539,1,Lada,LADA
700,12,Arunachal Pradesh,231,East Kameng,7072,3,Pipu,
701,12,Arunachal Pradesh,231,East Kameng,7345,1,Sawa,Sawa
702,12,Arunachal Pradesh,231,East Kameng,2180,6,Seppa,
703,12,Arunachal Pradesh,232,East Siang,7544,2,Bilat,BILAT
704,12,Arunachal Pradesh,232,East Siang,2186,8,Mebo,
705,12,Arunachal Pradesh,232,East Siang,7053,1,Pasighat,
706,12,Arunachal Pradesh,232,East Siang,7054,6,Ruksin,
707,12,Arunachal Pradesh,718,Kamle,7531,1,Gepen,GEPEN
708,12,Arunachal Pradesh,718,Kamle,7537,1,Kamporijo,KAMPORIJO
709,12,Arunachal Pradesh,718,Kamle,7536,1,Persin Dollungmukh,PERSIN DOLLUNGMUKH
710,12,Arunachal Pradesh,718,Kamle,6802,5,Puchi Geko,
711,12,Arunachal Pradesh,718,Kamle,2232,8,Tamen-Raga,TAMEN-RAGA
712,12,Arunachal Pradesh,677,Kra Daadi,2192,5,Chambang,
713,12,Arunachal Pradesh,677,Kra Daadi,7084,9,Gangte,
714,12,Arunachal Pradesh,677,Kra Daadi,2197,5,Palin,
715,12,Arunachal Pradesh,677,Kra Daadi,7081,2,Pipsorang,
716,12,Arunachal Pradesh,677,Kra Daadi,2202,5,Tali,
717,12,Arunachal Pradesh,677,Kra Daadi,7083,5,Yangte,
718,12,Arunachal Pradesh,233,Kurung Kumey,2193,2,Damin,
719,12,Arunachal Pradesh,233,Kurung Kumey,2195,2,Koloriang,
720,12,Arunachal Pradesh,233,Kurung Kumey,2196,2,Nyapin,
721,12,Arunachal Pradesh,233,Kurung Kumey,7541,1,Paniasang,PANIASANG
722,12,Arunachal Pradesh,233,Kurung Kumey,7082,1,Parsiparlo,
723,12,Arunachal Pradesh,233,Kurung Kumey,7535,1,Phassang,PHASSANG
724,12,Arunachal Pradesh,233,Kurung Kumey,7542,1,Polosang,POLOSANG
725,12,Arunachal Pradesh,233,Kurung Kumey,7079,1,Sangram,
726,12,Arunachal Pradesh,233,Kurung Kumey,7080,2,Sarli,
727,12,Arunachal Pradesh,724,Leparada,2300,3,Basar,
728,12,Arunachal Pradesh,724,Leparada,7062,3,Daring,
729,12,Arunachal Pradesh,724,Leparada,7090,3,Tirbin,TIRBIN
730,12,Arunachal Pradesh,234,Lohit,2214,1,Tezu,
731,12,Arunachal Pradesh,234,Lohit,2216,2,Wakro,
732,12,Arunachal Pradesh,666,Longding,7029,3,Kanubari,
733,12,Arunachal Pradesh,666,Longding,7530,1,Lawnu,LAWNU
734,12,Arunachal Pradesh,666,Longding,6796,1,Niausa,NIAUSA
735,12,Arunachal Pradesh,666,Longding,6794,2,Pongchau,PONGCHAU
736,12,Arunachal Pradesh,666,Longding,7030,1,Wakka,
737,12,Arunachal Pradesh,235,Lower Dibang Valley,7052,1,Dambuk,DAMBUK
738,12,Arunachal Pradesh,235,Lower Dibang Valley,2218,2,Hunli-Kronli,HUNLI KRONLI
739,12,Arunachal Pradesh,235,Lower Dibang Valley,2222,2,Roing,
740,12,Arunachal Pradesh,719,Lower Siang,2303,2,Gensi,
741,12,Arunachal Pradesh,719,Lower Siang,7540,1,Kangku,KANGKU
742,12,Arunachal Pradesh,719,Lower Siang,7060,3,Likabali,
743,12,Arunachal Pradesh,719,Lower Siang,7056,9,Ramle Bango,
744,12,Arunachal Pradesh,236,Lower Subansiri,2225,8,Hong-Hari,HONG-HARI
